year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2011,Richmond,2011Richmond,12,3,1,1,0,0,0,0,3,16.01,112.6,96.5,62.1,0.052,70.2,0.336,0.399,0.691,0.365,0.266,0.685,10.4,16.1,61.0,0.301,0.3,0.315,0.734,12.4,17.9,65.1
2011,Utah St,2011Utah St,12,1,0,0,0,0,0,0,0,19.32,111.2,91.8,62.4,0.033,71.3,0.246,0.358,0.736,0.312,0.324,0.764,11.6,17.3,58.0,0.3,0.334,0.236,0.676,12.1,19.8,65.5
2011,Belmont,2011Belmont,13,1,0,0,0,0,0,0,0,18.48,112.6,94.1,68.4,-0.006,80.4,0.352,0.381,0.736,0.422,0.368,0.692,13.7,20.8,61.9,0.328,0.303,0.308,0.632,19.0,20.6,71.3
2011,Morehead St,2011Morehead St,13,2,1,0,0,0,0,0,1,7.01,105.6,98.6,63.4,0.023,68.9,0.259,0.343,0.677,0.326,0.403,0.738,14.8,19.2,62.0,0.369,0.374,0.262,0.597,14.7,19.4,66.1
2011,Oakland,2011Oakland,13,1,0,0,0,0,0,0,0,13.31,118.6,105.3,71.1,0.021,85.1,0.282,0.377,0.719,0.351,0.353,0.704,13.6,18.6,76.5,0.361,0.291,0.296,0.647,11.9,20.7,74.2
2011,Princeton,2011Princeton,13,1,0,0,0,0,0,0,0,9.09,107.2,98.1,62.6,0.091,69.5,0.265,0.372,0.734,0.312,0.292,0.76,12.1,17.6,63.9,0.33,0.27,0.24,0.708,11.7,18.0,66.4
2011,Bucknell,2011Bucknell,14,1,0,0,0,0,0,0,0,6.57,105.8,99.2,64.5,0.068,70.8,0.292,0.402,0.786,0.313,0.241,0.739,11.3,18.2,63.4,0.315,0.366,0.261,0.759,11.8,17.6,67.9
2011,Indiana St,2011Indiana St,14,1,0,0,0,0,0,0,0,5.45,102.8,97.4,65.0,0.051,65.8,0.308,0.355,0.713,0.362,0.293,0.725,13.8,20.3,64.8,0.329,0.333,0.275,0.707,12.5,19.8,67.1
2011,St Peters,2011St Peters,14,1,0,0,0,0,0,0,0,2.73,95.2,92.5,64.1,0.073,61.4,0.284,0.348,0.643,0.32,0.315,0.681,14.6,19.5,59.9,0.305,0.316,0.319,0.685,14.0,19.5,67.3
2011,Wofford,2011Wofford,14,1,0,0,0,0,0,0,0,8.17,112.3,104.2,63.2,-0.024,73.8,0.238,0.407,0.691,0.264,0.329,0.681,11.7,19.2,67.8,0.351,0.3,0.319,0.671,13.2,19.8,67.1
2011,Akron,2011Akron,15,1,0,0,0,0,0,0,0,4.09,103.7,99.6,65.9,0.043,70.0,0.338,0.361,0.708,0.382,0.263,0.685,11.9,19.2,66.3,0.318,0.304,0.315,0.737,13.7,18.2,69.4
2011,Long Island Brooklyn,2011Long Island Brooklyn,15,1,0,0,0,0,0,0,0,5.43,109.6,104.2,73.3,0.053,82.6,0.251,0.366,0.645,0.314,0.377,0.69,15.2,17.3,73.9,0.3,0.326,0.31,0.623,14.8,23.6,76.8
2011,Northern Colorado,2011Northern Colorado,15,1,0,0,0,0,0,0,0,4.05,106.3,102.2,66.6,0.023,71.0,0.336,0.384,0.772,0.393,0.333,0.729,14.4,19.4,66.7,0.349,0.421,0.271,0.667,13.7,20.7,68.2
2011,Santa Barbara,2011Santa Barbara,15,1,0,0,0,0,0,0,0,3.15,103.7,100.5,64.1,0.002,67.9,0.308,0.37,0.765,0.367,0.274,0.694,14.1,19.7,65.8,0.366,0.353,0.306,0.726,13.2,17.5,67.1
2011,Boston University,2011Boston University,16,1,0,0,0,0,0,0,0,-0.5,103.4,103.9,62.6,0.045,65.2,0.346,0.355,0.731,0.398,0.322,0.689,11.7,18.2,63.2,0.321,0.376,0.311,0.678,11.0,18.5,65.1
