year,round_index,round_name,team_left,team_right,left_seed,right_seed,seed_diff,seed_abs_diff,left_score,right_score,margin,left_win,AdjEM_left,AdjEM_right,AdjEM_diff,AdjO_left,AdjO_right,AdjO_diff,AdjD_left,AdjD_right,AdjD_diff,AdjT_left,AdjT_right,AdjT_diff,Luck_left,Luck_right,Luck_diff,Seas_PPG_left,Seas_PPG_right,Seas_PPG_diff,Seas_Succ_3PT_left,Seas_Succ_3PT_right,Seas_Succ_3PT_diff,Seas_3PT_Per_left,Seas_3PT_Per_right,Seas_3PT_Per_diff,Seas_FT_Succ_left,Seas_FT_Succ_right,Seas_FT_Succ_diff,Seas_3PT_Rate_left,Seas_3PT_Rate_right,Seas_3PT_Rate_diff,Seas_Off_Rebound_Per_left,Seas_Off_Rebound_Per_right,Seas_Off_Rebound_Per_diff,Seas_Def_Rebound_Per_left,Seas_Def_Rebound_Per_right,Seas_Def_Rebound_Per_diff,Seas_Turnovers_left,Seas_Turnovers_right,Seas_Turnovers_diff,Seas_Fouls_left,Seas_Fouls_right,Seas_Fouls_diff,Seas_Opp_PPG_left,Seas_Opp_PPG_right,Seas_Opp_PPG_diff,Seas_Opp_3PT_Succ_left,Seas_Opp_3PT_Succ_right,Seas_Opp_3PT_Succ_diff,Seas_Opp_3PT_Rate_left,Seas_Opp_3PT_Rate_right,Seas_Opp_3PT_Rate_diff,Seas_Opp_Off_Rebound_left,Seas_Opp_Off_Rebound_right,Seas_Opp_Off_Rebound_diff,Seas_Opp_Def_Rebound_left,Seas_Opp_Def_Rebound_right,Seas_Opp_Def_Rebound_diff,Seas_Opp_Turnover_left,Seas_Opp_Turnover_right,Seas_Opp_Turnover_diff,Seas_Opp_Fouls_left,Seas_Opp_Fouls_right,Seas_Opp_Fouls_diff,Seas_Poss_left,Seas_Poss_right,Seas_Poss_diff
2018,1,round_of_64,Creighton,Kansas St,8,9,-1,1,59,69,-10,0,16.91,14.77,2.1400000000000006,115.5,110.1,5.400000000000006,98.6,95.3,3.299999999999997,70.8,65.6,5.200000000000003,-0.028,0.071,-0.09899999999999999,84.0,72.4,11.599999999999994,0.37,0.288,0.08200000000000002,0.376,0.344,0.03200000000000003,0.749,0.742,0.007000000000000006,0.447,0.368,0.07900000000000001,0.201,0.243,-0.04199999999999998,0.769,0.698,0.07100000000000006,11.4,11.5,-0.09999999999999964,15.3,18.4,-3.099999999999998,75.1,67.9,7.199999999999989,0.332,0.332,0.0,0.374,0.397,-0.02300000000000002,0.231,0.302,-0.07099999999999998,0.799,0.757,0.04200000000000004,11.6,14.3,-2.700000000000001,16.5,18.2,-1.6999999999999993,74.7,68.2,6.5
2018,1,round_of_64,Davidson,Kentucky,12,5,7,7,73,78,-5,0,14.7,20.44,-5.740000000000002,117.0,115.8,1.2000000000000028,102.3,95.4,6.8999999999999915,64.5,68.8,-4.299999999999997,-0.063,-0.008,-0.055,76.4,76.7,-0.29999999999999716,0.419,0.213,0.206,0.391,0.361,0.030000000000000027,0.797,0.697,0.10000000000000009,0.482,0.262,0.21999999999999997,0.212,0.345,-0.13299999999999998,0.782,0.71,0.07200000000000006,9.6,13.0,-3.4000000000000004,15.0,18.9,-3.8999999999999986,67.6,70.3,-2.700000000000003,0.352,0.299,0.05299999999999999,0.426,0.422,0.0040000000000000036,0.218,0.29,-0.07199999999999998,0.788,0.655,0.133,10.7,12.0,-1.3000000000000007,15.8,20.2,-4.399999999999999,66.9,71.5,-4.599999999999994
2018,1,round_of_64,Duke,Iona,2,15,-13,13,89,67,22,1,28.86,2.63,26.23,122.4,110.0,12.400000000000006,93.6,107.3,-13.700000000000003,69.7,70.7,-1.0,-0.034,-0.008,-0.026000000000000002,84.7,79.8,4.900000000000006,0.294,0.363,-0.069,0.378,0.388,-0.010000000000000009,0.708,0.739,-0.031000000000000028,0.355,0.408,-0.05299999999999999,0.379,0.223,0.156,0.741,0.705,0.03600000000000003,12.6,11.7,0.9000000000000004,15.6,17.3,-1.700000000000001,69.6,76.2,-6.6000000000000085,0.321,0.355,-0.033999999999999975,0.367,0.351,0.016000000000000014,0.259,0.295,-0.035999999999999976,0.621,0.777,-0.15600000000000003,12.0,13.7,-1.6999999999999993,18.3,17.1,1.1999999999999993,73.1,74.2,-1.1000000000000085
2018,1,round_of_64,Florida,St Bonaventure,6,11,-5,5,77,62,15,1,18.96,11.21,7.75,114.5,110.8,3.700000000000003,95.5,99.5,-4.0,67.1,69.4,-2.3000000000000114,-0.059,0.078,-0.137,76.1,77.9,-1.8000000000000114,0.36,0.298,0.062,0.375,0.398,-0.02300000000000002,0.719,0.754,-0.03500000000000003,0.402,0.337,0.065,0.273,0.29,-0.01699999999999996,0.724,0.737,-0.013000000000000012,9.8,11.5,-1.6999999999999993,17.3,20.0,-2.6999999999999993,69.4,71.0,-1.5999999999999943,0.357,0.321,0.035999999999999976,0.336,0.426,-0.08999999999999997,0.276,0.263,0.013000000000000012,0.727,0.71,0.017000000000000015,13.8,14.3,-0.5,17.9,19.5,-1.6000000000000014,70.8,72.0,-1.2000000000000028
2018,1,round_of_64,Florida St,Missouri,9,8,1,1,67,54,13,1,17.77,14.83,2.9399999999999995,114.3,111.9,2.3999999999999915,96.5,97.0,-0.5,71.2,65.7,5.5,-0.029,-0.025,-0.004,81.8,73.5,8.299999999999997,0.293,0.39,-0.09700000000000003,0.351,0.392,-0.041000000000000036,0.685,0.746,-0.06099999999999994,0.369,0.455,-0.08600000000000002,0.319,0.291,0.028000000000000025,0.721,0.746,-0.025000000000000022,13.0,14.1,-1.0999999999999996,18.3,17.9,0.40000000000000213,74.5,68.3,6.200000000000003,0.364,0.323,0.04099999999999998,0.376,0.363,0.013000000000000012,0.279,0.254,0.025000000000000022,0.681,0.709,-0.027999999999999914,14.1,10.9,3.1999999999999993,18.8,19.3,-0.5,75.2,69.5,5.700000000000003
2018,1,round_of_64,Georgia St,Cincinnati,15,2,13,13,53,68,-15,0,6.92,26.6,-19.68,108.8,113.4,-4.6000000000000085,101.9,86.8,15.100000000000009,66.8,64.5,2.299999999999997,-0.015,-0.019,0.004,74.4,74.5,-0.09999999999999432,0.372,0.294,0.07800000000000001,0.391,0.357,0.03400000000000003,0.683,0.687,-0.0040000000000000036,0.411,0.352,0.059,0.236,0.369,-0.133,0.692,0.747,-0.05500000000000005,11.5,11.4,0.09999999999999964,18.6,15.7,2.900000000000002,67.8,57.1,10.699999999999996,0.339,0.309,0.030000000000000027,0.461,0.377,0.08400000000000002,0.308,0.253,0.05499999999999999,0.764,0.631,0.133,14.2,14.8,-0.6000000000000014,16.6,18.4,-1.7999999999999972,70.1,68.3,1.7999999999999972
2018,1,round_of_64,Gonzaga,UNC Greensboro,4,13,-9,9,68,64,4,1,23.03,9.22,13.81,118.1,104.9,13.199999999999989,95.1,95.7,-0.6000000000000085,69.4,65.2,4.200000000000003,0.009,-0.024,0.033,84.5,72.1,12.400000000000006,0.323,0.4,-0.07700000000000001,0.374,0.356,0.018000000000000016,0.722,0.701,0.02100000000000002,0.396,0.459,-0.063,0.315,0.326,-0.01100000000000001,0.798,0.776,0.02200000000000002,11.3,13.4,-2.0999999999999996,17.0,18.6,-1.6000000000000014,67.1,63.3,3.799999999999997,0.355,0.323,0.03199999999999997,0.357,0.41,-0.05299999999999999,0.202,0.224,-0.021999999999999992,0.685,0.674,0.01100000000000001,12.3,14.6,-2.299999999999999,18.0,16.4,1.6000000000000014,72.1,68.9,3.1999999999999886
2018,1,round_of_64,Houston,San Diego St,6,11,-5,5,67,65,2,1,20.24,14.09,6.149999999999999,114.6,110.5,4.099999999999994,94.4,96.4,-2.0,68.4,68.8,-0.3999999999999915,-0.015,-0.032,0.017,77.4,77.1,0.30000000000001137,0.335,0.289,0.04600000000000004,0.387,0.343,0.043999999999999984,0.717,0.722,-0.0050000000000000044,0.377,0.361,0.016000000000000014,0.341,0.3,0.041000000000000036,0.766,0.76,0.006000000000000005,12.2,12.0,0.1999999999999993,21.0,17.2,3.8000000000000007,64.9,68.4,-3.5,0.328,0.331,-0.0030000000000000027,0.377,0.404,-0.027000000000000024,0.234,0.24,-0.005999999999999978,0.659,0.7,-0.040999999999999925,13.3,13.6,-0.29999999999999893,18.4,19.0,-0.6000000000000014,70.0,71.6,-1.5999999999999943
2018,1,round_of_64,Iona,Duke,15,2,13,13,67,89,-22,0,2.63,28.86,-26.23,110.0,122.4,-12.400000000000006,107.3,93.6,13.700000000000003,70.7,69.7,1.0,-0.008,-0.034,0.026000000000000002,79.8,84.7,-4.900000000000006,0.363,0.294,0.069,0.388,0.378,0.010000000000000009,0.739,0.708,0.031000000000000028,0.408,0.355,0.05299999999999999,0.223,0.379,-0.156,0.705,0.741,-0.03600000000000003,11.7,12.6,-0.9000000000000004,17.3,15.6,1.700000000000001,76.2,69.6,6.6000000000000085,0.355,0.321,0.033999999999999975,0.351,0.367,-0.016000000000000014,0.295,0.259,0.035999999999999976,0.777,0.621,0.15600000000000003,13.7,12.0,1.6999999999999993,17.1,18.3,-1.1999999999999993,74.2,73.1,1.1000000000000085
2018,1,round_of_64,Kansas,Pennsylvania,1,16,-15,15,76,60,16,1,23.49,3.69,19.799999999999997,120.9,103.1,17.80000000000001,97.4,99.4,-2.0,68.8,68.9,-0.10000000000000853,0.076,0.076,0.0,81.5,75.7,5.799999999999997,0.374,0.339,0.034999999999999976,0.403,0.347,0.05600000000000005,0.701,0.663,0.03799999999999992,0.416,0.417,-0.0010000000000000009,0.278,0.223,0.05500000000000002,0.708,0.783,-0.07500000000000007,11.7,12.0,-0.3000000000000007,15.3,17.5,-2.1999999999999993,70.9,69.6,1.3000000000000114,0.327,0.297,0.030000000000000027,0.384,0.328,0.055999999999999994,0.292,0.217,0.07499999999999998,0.722,0.777,-0.05500000000000005,13.0,12.3,0.6999999999999993,16.8,18.6,-1.8000000000000007,71.7,73.1,-1.3999999999999915
2018,1,round_of_64,Kansas St,Creighton,9,8,1,1,69,59,10,1,14.77,16.91,-2.1400000000000006,110.1,115.5,-5.400000000000006,95.3,98.6,-3.299999999999997,65.6,70.8,-5.200000000000003,0.071,-0.028,0.09899999999999999,72.4,84.0,-11.599999999999994,0.288,0.37,-0.08200000000000002,0.344,0.376,-0.03200000000000003,0.742,0.749,-0.007000000000000006,0.368,0.447,-0.07900000000000001,0.243,0.201,0.04199999999999998,0.698,0.769,-0.07100000000000006,11.5,11.4,0.09999999999999964,18.4,15.3,3.099999999999998,67.9,75.1,-7.199999999999989,0.332,0.332,0.0,0.397,0.374,0.02300000000000002,0.302,0.231,0.07099999999999998,0.757,0.799,-0.04200000000000004,14.3,11.6,2.700000000000001,18.2,16.5,1.6999999999999993,68.2,74.7,-6.5
2018,1,round_of_64,Kentucky,Davidson,5,12,-7,7,78,73,5,1,20.44,14.7,5.740000000000002,115.8,117.0,-1.2000000000000028,95.4,102.3,-6.8999999999999915,68.8,64.5,4.299999999999997,-0.008,-0.063,0.055,76.7,76.4,0.29999999999999716,0.213,0.419,-0.206,0.361,0.391,-0.030000000000000027,0.697,0.797,-0.10000000000000009,0.262,0.482,-0.21999999999999997,0.345,0.212,0.13299999999999998,0.71,0.782,-0.07200000000000006,13.0,9.6,3.4000000000000004,18.9,15.0,3.8999999999999986,70.3,67.6,2.700000000000003,0.299,0.352,-0.05299999999999999,0.422,0.426,-0.0040000000000000036,0.29,0.218,0.07199999999999998,0.655,0.788,-0.133,12.0,10.7,1.3000000000000007,20.2,15.8,4.399999999999999,71.5,66.9,4.599999999999994
2018,1,round_of_64,Lipscomb,North Carolina,15,2,13,13,66,84,-18,0,0.43,23.59,-23.16,103.2,120.3,-17.099999999999994,102.8,96.7,6.099999999999994,74.9,71.2,3.700000000000003,0.112,-0.011,0.123,80.9,82.0,-1.0999999999999943,0.288,0.303,-0.015000000000000013,0.33,0.364,-0.033999999999999975,0.725,0.741,-0.016000000000000014,0.389,0.349,0.040000000000000036,0.265,0.366,-0.10099999999999998,0.77,0.765,0.0050000000000000044,15.6,12.1,3.5,20.2,15.7,4.5,78.5,73.1,5.400000000000006,0.336,0.383,-0.046999999999999986,0.369,0.409,-0.03999999999999998,0.23,0.235,-0.004999999999999977,0.735,0.634,0.10099999999999998,15.4,11.6,3.8000000000000007,21.6,17.9,3.700000000000003,78.9,73.5,5.400000000000006
2018,1,round_of_64,Loyola Chicago,Miami,11,6,5,5,64,62,2,1,16.39,15.43,0.9600000000000009,111.4,112.9,-1.5,95.0,97.4,-2.4000000000000057,65.5,67.0,-1.5,0.077,0.017,0.06,71.7,74.2,-2.5,0.307,0.317,-0.010000000000000009,0.4,0.363,0.03700000000000003,0.725,0.663,0.061999999999999944,0.357,0.365,-0.008000000000000007,0.199,0.266,-0.067,0.755,0.74,0.015000000000000013,12.4,11.3,1.0999999999999996,14.0,16.3,-2.3000000000000007,62.0,68.0,-6.0,0.326,0.326,0.0,0.364,0.355,0.009000000000000008,0.245,0.26,-0.015000000000000013,0.801,0.734,0.06700000000000006,13.2,13.0,0.1999999999999993,16.8,16.5,0.3000000000000007,66.9,70.2,-3.299999999999997
2018,1,round_of_64,Marshall,Wichita St,13,4,9,9,81,75,6,1,6.53,19.03,-12.5,109.4,121.0,-11.599999999999994,102.9,101.9,1.0,74.7,68.6,6.1000000000000085,0.06,-0.026,0.086,83.6,83.0,0.5999999999999943,0.361,0.33,0.030999999999999972,0.355,0.385,-0.030000000000000027,0.766,0.738,0.028000000000000025,0.457,0.39,0.067,0.201,0.334,-0.133,0.705,0.802,-0.09700000000000009,13.2,11.6,1.5999999999999996,17.4,17.6,-0.20000000000000284,79.1,71.3,7.799999999999997,0.349,0.363,-0.014000000000000012,0.302,0.404,-0.10200000000000004,0.295,0.198,0.09699999999999998,0.799,0.666,0.133,14.0,11.6,2.4000000000000004,18.6,20.1,-1.5,78.5,72.3,6.200000000000003
2018,1,round_of_64,Miami,Loyola Chicago,6,11,-5,5,62,64,-2,0,15.43,16.39,-0.9600000000000009,112.9,111.4,1.5,97.4,95.0,2.4000000000000057,67.0,65.5,1.5,0.017,0.077,-0.06,74.2,71.7,2.5,0.317,0.307,0.010000000000000009,0.363,0.4,-0.03700000000000003,0.663,0.725,-0.061999999999999944,0.365,0.357,0.008000000000000007,0.266,0.199,0.067,0.74,0.755,-0.015000000000000013,11.3,12.4,-1.0999999999999996,16.3,14.0,2.3000000000000007,68.0,62.0,6.0,0.326,0.326,0.0,0.355,0.364,-0.009000000000000008,0.26,0.245,0.015000000000000013,0.734,0.801,-0.06700000000000006,13.0,13.2,-0.1999999999999993,16.5,16.8,-0.3000000000000007,70.2,66.9,3.299999999999997
2018,1,round_of_64,Michigan,Montana,3,14,-11,11,61,47,14,1,24.2,10.4,13.799999999999999,114.7,108.8,5.900000000000006,90.5,98.4,-7.900000000000006,64.9,68.0,-3.0999999999999943,0.052,0.0,0.052,73.6,78.1,-4.5,0.365,0.212,0.153,0.363,0.341,0.021999999999999964,0.657,0.715,-0.05799999999999994,0.432,0.272,0.15999999999999998,0.248,0.317,-0.069,0.784,0.757,0.027000000000000024,9.2,12.4,-3.200000000000001,15.7,21.1,-5.400000000000002,63.5,68.8,-5.299999999999997,0.342,0.353,-0.010999999999999954,0.302,0.323,-0.02100000000000002,0.216,0.243,-0.026999999999999996,0.752,0.683,0.06899999999999995,12.9,15.0,-2.0999999999999996,17.7,19.9,-2.1999999999999993,67.4,72.5,-5.099999999999994
2018,1,round_of_64,Michigan St,Bucknell,3,14,-11,11,82,78,4,1,25.41,7.31,18.1,119.2,109.5,9.700000000000003,93.8,102.2,-8.400000000000006,67.0,71.4,-4.400000000000006,0.038,0.006,0.032,81.0,81.1,-0.09999999999999432,0.311,0.292,0.019000000000000017,0.413,0.343,0.06999999999999995,0.751,0.717,0.03400000000000003,0.358,0.393,-0.03500000000000003,0.35,0.252,0.09799999999999998,0.766,0.751,0.015000000000000013,13.2,12.6,0.5999999999999996,18.1,18.6,-0.5,64.8,72.9,-8.100000000000009,0.333,0.332,0.0010000000000000009,0.358,0.317,0.04099999999999998,0.234,0.249,-0.014999999999999986,0.65,0.748,-0.09799999999999998,10.0,12.6,-2.5999999999999996,19.8,21.2,-1.3999999999999986,70.2,75.0,-4.799999999999997
2018,1,round_of_64,Missouri,Florida St,8,9,-1,1,54,67,-13,0,14.83,17.77,-2.9399999999999995,111.9,114.3,-2.3999999999999915,97.0,96.5,0.5,65.7,71.2,-5.5,-0.025,-0.029,0.004,73.5,81.8,-8.299999999999997,0.39,0.293,0.09700000000000003,0.392,0.351,0.041000000000000036,0.746,0.685,0.06099999999999994,0.455,0.369,0.08600000000000002,0.291,0.319,-0.028000000000000025,0.746,0.721,0.025000000000000022,14.1,13.0,1.0999999999999996,17.9,18.3,-0.40000000000000213,68.3,74.5,-6.200000000000003,0.323,0.364,-0.04099999999999998,0.363,0.376,-0.013000000000000012,0.254,0.279,-0.025000000000000022,0.709,0.681,0.027999999999999914,10.9,14.1,-3.1999999999999993,19.3,18.8,0.5,69.5,75.2,-5.700000000000003
2018,1,round_of_64,Montana,Michigan,14,3,11,11,47,61,-14,0,10.4,24.2,-13.799999999999999,108.8,114.7,-5.900000000000006,98.4,90.5,7.900000000000006,68.0,64.9,3.0999999999999943,0.0,0.052,-0.052,78.1,73.6,4.5,0.212,0.365,-0.153,0.341,0.363,-0.021999999999999964,0.715,0.657,0.05799999999999994,0.272,0.432,-0.15999999999999998,0.317,0.248,0.069,0.757,0.784,-0.027000000000000024,12.4,9.2,3.200000000000001,21.1,15.7,5.400000000000002,68.8,63.5,5.299999999999997,0.353,0.342,0.010999999999999954,0.323,0.302,0.02100000000000002,0.243,0.216,0.026999999999999996,0.683,0.752,-0.06899999999999995,15.0,12.9,2.0999999999999996,19.9,17.7,2.1999999999999993,72.5,67.4,5.099999999999994
2018,1,round_of_64,Murray St,West Virginia,12,5,7,7,68,85,-17,0,12.19,22.44,-10.250000000000002,112.9,119.4,-6.5,100.7,96.9,3.799999999999997,67.2,69.2,-2.0,0.0,-0.014,0.014,77.4,79.6,-2.1999999999999886,0.325,0.331,-0.006000000000000005,0.374,0.353,0.02100000000000002,0.728,0.766,-0.038000000000000034,0.397,0.389,0.008000000000000007,0.309,0.346,-0.03699999999999998,0.747,0.714,0.03300000000000003,11.7,11.3,0.3999999999999986,17.4,21.3,-3.900000000000002,66.0,69.0,-3.0,0.308,0.374,-0.066,0.356,0.38,-0.02400000000000002,0.253,0.286,-0.032999999999999974,0.691,0.654,0.03699999999999992,12.3,16.5,-4.199999999999999,17.7,18.7,-1.0,69.1,72.2,-3.1000000000000085
2018,1,round_of_64,NC State,Seton Hall,9,8,1,1,83,94,-11,0,14.52,18.04,-3.5199999999999996,116.3,116.9,-0.6000000000000085,101.8,98.8,3.0,71.4,69.5,1.9000000000000057,-0.001,-0.028,0.027,81.2,79.0,2.200000000000003,0.291,0.277,0.013999999999999957,0.372,0.364,0.008000000000000007,0.701,0.693,0.008000000000000007,0.34,0.328,0.01200000000000001,0.314,0.323,-0.009000000000000008,0.699,0.741,-0.04200000000000004,12.2,12.8,-0.6000000000000014,18.1,17.7,0.40000000000000213,74.5,73.3,1.2000000000000028,0.316,0.334,-0.018000000000000016,0.321,0.374,-0.05299999999999999,0.301,0.259,0.04199999999999998,0.686,0.677,0.009000000000000008,15.0,12.8,2.1999999999999993,18.0,19.3,-1.3000000000000007,74.1,73.1,1.0
2018,1,round_of_64,Nevada,Texas,7,10,-3,3,87,83,4,1,18.39,15.43,2.960000000000001,120.2,109.5,10.700000000000003,101.8,94.1,7.700000000000003,69.4,65.2,4.200000000000003,-0.026,-0.03,0.004,83.1,71.7,11.399999999999991,0.35,0.297,0.05299999999999999,0.398,0.315,0.08300000000000002,0.747,0.668,0.07899999999999996,0.404,0.382,0.02200000000000002,0.263,0.282,-0.01899999999999996,0.724,0.727,-0.0030000000000000027,9.9,11.8,-1.9000000000000004,17.2,16.1,1.0999999999999979,72.9,68.2,4.700000000000003,0.312,0.33,-0.018000000000000016,0.395,0.349,0.04600000000000004,0.276,0.273,0.0030000000000000027,0.737,0.718,0.019000000000000017,13.0,12.7,0.3000000000000007,19.6,17.8,1.8000000000000007,72.9,70.6,2.3000000000000114
2018,1,round_of_64,New Mexico St,Clemson,12,5,7,7,68,79,-11,0,12.92,21.65,-8.729999999999999,107.9,114.2,-6.299999999999997,95.0,92.6,2.4000000000000057,68.5,66.1,2.4000000000000057,0.027,-0.009,0.036,75.6,73.3,2.299999999999997,0.303,0.34,-0.03700000000000003,0.34,0.366,-0.025999999999999968,0.643,0.757,-0.11399999999999999,0.364,0.406,-0.04200000000000004,0.339,0.258,0.08100000000000002,0.791,0.76,0.031000000000000028,12.3,12.1,0.20000000000000107,18.2,16.0,2.1999999999999993,64.7,65.8,-1.0999999999999943,0.308,0.355,-0.046999999999999986,0.372,0.37,0.0020000000000000018,0.209,0.24,-0.031,0.661,0.742,-0.08099999999999996,13.5,12.0,1.5,17.7,17.6,0.09999999999999787,71.2,69.1,2.1000000000000085
2018,1,round_of_64,North Carolina,Lipscomb,2,15,-13,13,84,66,18,1,23.59,0.43,23.16,120.3,103.2,17.099999999999994,96.7,102.8,-6.099999999999994,71.2,74.9,-3.700000000000003,-0.011,0.112,-0.123,82.0,80.9,1.0999999999999943,0.303,0.288,0.015000000000000013,0.364,0.33,0.033999999999999975,0.741,0.725,0.016000000000000014,0.349,0.389,-0.040000000000000036,0.366,0.265,0.10099999999999998,0.765,0.77,-0.0050000000000000044,12.1,15.6,-3.5,15.7,20.2,-4.5,73.1,78.5,-5.400000000000006,0.383,0.336,0.046999999999999986,0.409,0.369,0.03999999999999998,0.235,0.23,0.004999999999999977,0.634,0.735,-0.10099999999999998,11.6,15.4,-3.8000000000000007,17.9,21.6,-3.700000000000003,73.5,78.9,-5.400000000000006
2018,1,round_of_64,Ohio St,South Dakota St,5,12,-7,7,81,73,8,1,21.16,10.2,10.96,116.0,113.8,2.200000000000003,94.9,103.6,-8.699999999999989,67.0,70.5,-3.5,0.02,0.097,-0.077,75.8,83.4,-7.6000000000000085,0.267,0.375,-0.10799999999999998,0.353,0.392,-0.039000000000000035,0.726,0.764,-0.038000000000000034,0.332,0.435,-0.10299999999999998,0.292,0.227,0.06499999999999997,0.775,0.793,-0.018000000000000016,11.8,10.1,1.700000000000001,17.4,16.4,1.0,66.7,75.6,-8.899999999999991,0.346,0.338,0.007999999999999952,0.396,0.377,0.019000000000000017,0.225,0.207,0.018000000000000016,0.708,0.773,-0.06500000000000006,12.3,10.4,1.9000000000000004,17.5,19.4,-1.8999999999999986,69.6,74.4,-4.800000000000011
2018,1,round_of_64,Oklahoma,Rhode Island,10,7,3,3,78,83,-5,0,14.16,13.93,0.23000000000000043,114.6,111.1,3.5,100.5,97.2,3.299999999999997,75.5,68.4,7.099999999999994,-0.008,0.063,-0.07100000000000001,85.2,76.2,9.0,0.336,0.268,0.068,0.363,0.35,0.013000000000000012,0.748,0.707,0.041000000000000036,0.409,0.318,0.09099999999999997,0.262,0.298,-0.035999999999999976,0.718,0.746,-0.028000000000000025,13.4,10.7,2.700000000000001,17.2,19.0,-1.8000000000000007,81.6,67.9,13.699999999999989,0.361,0.331,0.02999999999999997,0.372,0.304,0.068,0.282,0.254,0.02799999999999997,0.738,0.702,0.03600000000000003,13.2,15.9,-2.700000000000001,18.0,17.4,0.6000000000000014,78.8,70.8,8.0
2018,1,round_of_64,Pennsylvania,Kansas,16,1,15,15,60,76,-16,0,3.69,23.49,-19.799999999999997,103.1,120.9,-17.80000000000001,99.4,97.4,2.0,68.9,68.8,0.10000000000000853,0.076,0.076,0.0,75.7,81.5,-5.799999999999997,0.339,0.374,-0.034999999999999976,0.347,0.403,-0.05600000000000005,0.663,0.701,-0.03799999999999992,0.417,0.416,0.0010000000000000009,0.223,0.278,-0.05500000000000002,0.783,0.708,0.07500000000000007,12.0,11.7,0.3000000000000007,17.5,15.3,2.1999999999999993,69.6,70.9,-1.3000000000000114,0.297,0.327,-0.030000000000000027,0.328,0.384,-0.055999999999999994,0.217,0.292,-0.07499999999999998,0.777,0.722,0.05500000000000005,12.3,13.0,-0.6999999999999993,18.6,16.8,1.8000000000000007,73.1,71.7,1.3999999999999915
2018,1,round_of_64,Providence,Texas A&M,10,7,3,3,69,73,-4,0,12.17,16.96,-4.790000000000001,108.9,111.3,-2.3999999999999915,96.7,94.4,2.299999999999997,67.1,69.5,-2.4000000000000057,0.074,0.014,0.06,73.7,75.0,-1.2999999999999972,0.26,0.264,-0.0040000000000000036,0.333,0.327,0.006000000000000005,0.703,0.667,0.03599999999999992,0.33,0.332,-0.0020000000000000018,0.262,0.33,-0.068,0.729,0.739,-0.010000000000000009,12.5,13.6,-1.0999999999999996,17.7,16.8,0.8999999999999986,72.7,69.8,2.9000000000000057,0.321,0.324,-0.0030000000000000027,0.365,0.376,-0.01100000000000001,0.271,0.261,0.010000000000000009,0.738,0.67,0.06799999999999995,13.4,11.3,2.0999999999999996,19.4,17.4,2.0,72.5,72.3,0.20000000000000284
2018,1,round_of_64,Purdue,Cal St Fullerton,2,15,-13,13,74,48,26,1,26.27,0.62,25.65,122.7,103.7,19.0,96.4,103.1,-6.699999999999989,67.2,69.6,-2.3999999999999915,0.006,0.097,-0.091,81.1,72.7,8.399999999999991,0.354,0.212,0.142,0.42,0.343,0.07699999999999996,0.743,0.737,0.006000000000000005,0.402,0.284,0.11800000000000005,0.259,0.232,0.026999999999999996,0.743,0.736,0.007000000000000006,10.7,14.5,-3.8000000000000007,15.5,18.2,-2.6999999999999993,65.6,71.7,-6.1000000000000085,0.337,0.363,-0.025999999999999968,0.344,0.331,0.012999999999999956,0.257,0.264,-0.007000000000000006,0.741,0.768,-0.027000000000000024,12.1,13.0,-0.9000000000000004,18.6,20.2,-1.5999999999999979,70.0,72.1,-2.0999999999999943
2018,1,round_of_64,Radford,Villanova,16,1,15,15,61,87,-26,0,0.07,33.76,-33.69,102.9,127.8,-24.89999999999999,102.9,94.0,8.900000000000006,63.0,68.7,-5.700000000000003,0.063,-0.018,0.081,66.9,87.1,-20.19999999999999,0.343,0.393,-0.04999999999999999,0.351,0.398,-0.04700000000000004,0.733,0.771,-0.038000000000000034,0.398,0.466,-0.068,0.305,0.275,0.02999999999999997,0.739,0.772,-0.03300000000000003,12.0,10.4,1.5999999999999996,16.7,15.9,0.7999999999999989,64.9,70.9,-6.0,0.342,0.328,0.014000000000000012,0.385,0.355,0.030000000000000027,0.261,0.228,0.033,0.695,0.725,-0.030000000000000027,13.0,13.1,-0.09999999999999964,16.8,17.2,-0.3999999999999986,66.0,72.7,-6.700000000000003
2018,1,round_of_64,Rhode Island,Oklahoma,7,10,-3,3,83,78,5,1,13.93,14.16,-0.23000000000000043,111.1,114.6,-3.5,97.2,100.5,-3.299999999999997,68.4,75.5,-7.099999999999994,0.063,-0.008,0.07100000000000001,76.2,85.2,-9.0,0.268,0.336,-0.068,0.35,0.363,-0.013000000000000012,0.707,0.748,-0.041000000000000036,0.318,0.409,-0.09099999999999997,0.298,0.262,0.035999999999999976,0.746,0.718,0.028000000000000025,10.7,13.4,-2.700000000000001,19.0,17.2,1.8000000000000007,67.9,81.6,-13.699999999999989,0.331,0.361,-0.02999999999999997,0.304,0.372,-0.068,0.254,0.282,-0.02799999999999997,0.702,0.738,-0.03600000000000003,15.9,13.2,2.700000000000001,17.4,18.0,-0.6000000000000014,70.8,78.8,-8.0
