year,team,year_team,seed,Finish,First_Rd,Second_Rd,Sweet_Sixteen,Elite_Eight,Final_Four,Championship,Pts,AdjEM,AdjO,AdjD,AdjT,Luck,Seas_PPG,Seas_Succ_3PT,Seas_3PT_Per,Seas_FT_Succ,Seas_3PT_Rate,Seas_Off_Rebound_Per,Seas_Def_Rebound_Per,Seas_Turnovers,Seas_Fouls,Seas_Opp_PPG,Seas_Opp_3PT_Succ,Seas_Opp_3PT_Rate,Seas_Opp_Off_Rebound,Seas_Opp_Def_Rebound,Seas_Opp_Turnover,Seas_Opp_Fouls,Seas_Poss
2015,San Diego St,2015San Diego St,8,2,1,0,0,0,0,0,1,15.95,104.9,89,60.4,0.026,61.5,0.253,0.321,0.63,0.305,0.336,0.72,11.4,14.4,53.2,0.306,0.323,0.28,0.664,13.1,16.8,62.8
2015,Georgia St,2015Georgia St,14,2,1,0,0,0,0,0,1,10.32,111.6,101.3,62.4,-0.003,70.6,0.199,0.32,0.734,0.274,0.289,0.674,10.7,18.4,62.4,0.326,0.42,0.326,0.711,14.8,17.4,66.5
2015,UAB,2015UAB,14,2,1,0,0,0,0,0,1,3.06,104.9,101.9,64.7,0.025,68.1,0.242,0.332,0.739,0.299,0.321,0.694,13.8,17.9,67.3,0.318,0.322,0.306,0.679,13.3,18.5,69.2
2016,Kansas,2016Kansas,1,4,1,1,1,0,0,0,7,29.67,120,90.4,69,0.044,80.3,0.303,0.422,0.706,0.334,0.305,0.73,12.5,18.9,67.6,0.33,0.322,0.27,0.695,13.3,20.5,71.6
2016,Villanova,2016Villanova,2,7,1,1,1,1,1,1,63,32.01,122.8,90.8,66,0.023,77,0.334,0.344,0.777,0.438,0.283,0.744,11.1,17.5,63.7,0.335,0.375,0.256,0.717,13.8,19.1,69.3
2016,Miami,2016Miami,3,3,1,1,0,0,0,0,3,22.44,119.4,96.9,65.9,0.077,75.6,0.271,0.366,0.751,0.341,0.291,0.734,10.7,16.6,66.8,0.336,0.298,0.266,0.709,11.6,18.9,68
2016,California,2016California,4,1,0,0,0,0,0,0,0,18.32,112.5,94.2,68.1,-0.053,75.1,0.282,0.369,0.656,0.337,0.307,0.775,12.1,20.7,67,0.351,0.265,0.225,0.693,9.6,20.2,70.8
2016,Maryland,2016Maryland,5,3,1,1,0,0,0,0,3,20.25,116.2,95.9,67.4,0.016,75.5,0.308,0.376,0.759,0.378,0.277,0.735,13,16.6,66.4,0.323,0.357,0.265,0.723,11.3,17.9,69
2016,Arizona,2016Arizona,6,1,0,0,0,0,0,0,0,20.97,116.8,95.8,68.3,-0.038,81.2,0.241,0.383,0.723,0.292,0.327,0.771,12.8,18.2,69,0.321,0.312,0.229,0.673,11.6,21.9,73.1
2016,Iowa,2016Iowa,7,2,1,0,0,0,0,0,1,20.24,116.1,95.9,68.8,-0.071,78.1,0.316,0.382,0.719,0.351,0.301,0.7,10.4,16.3,68.7,0.31,0.387,0.3,0.699,13.1,19.5,71.2
2016,Colorado,2016Colorado,8,1,0,0,0,0,0,0,0,12.91,108.8,95.9,69,0.015,75.4,0.3,0.389,0.737,0.324,0.336,0.775,13.4,18.7,70.7,0.353,0.288,0.225,0.664,10.9,20.5,73.2
2016,Oregon,2016Oregon,1,4,1,1,1,0,0,0,7,22.68,119.1,96.4,68.1,0.041,78.5,0.267,0.351,0.716,0.339,0.324,0.708,11.3,18.1,69.4,0.364,0.338,0.292,0.676,14.4,20.6,71.4
2016,Oklahoma,2016Oklahoma,2,5,1,1,1,1,0,0,15,23.78,117.9,94.1,69.8,0.082,80.4,0.389,0.426,0.728,0.407,0.294,0.726,12.9,16.8,70.4,0.34,0.35,0.274,0.706,12.7,19.1,73.7
2016,Texas A&M,2016Texas A&M,3,3,1,1,0,0,0,0,3,21.26,113.8,92.5,67.1,0.006,75.9,0.303,0.35,0.673,0.37,0.34,0.725,11.8,18.1,65.5,0.329,0.395,0.275,0.66,14.4,19.3,70.5
2016,Duke,2016Duke,4,3,1,1,0,0,0,0,3,21.87,121.9,100,67.7,-0.026,81.5,0.342,0.387,0.722,0.401,0.318,0.67,9.8,16.6,72.1,0.339,0.29,0.33,0.682,12.1,21.1,70.6
2016,Baylor,2016Baylor,5,1,0,0,0,0,0,0,0,19.06,118.9,99.8,66.6,-0.012,76.3,0.243,0.374,0.727,0.286,0.395,0.737,12.8,19.4,69.6,0.371,0.338,0.263,0.605,13.4,19.9,69.2
2016,Texas,2016Texas,6,1,0,0,0,0,0,0,0,16.19,113,96.8,65.3,0.022,71.3,0.293,0.339,0.665,0.36,0.299,0.697,10.4,20.8,68.1,0.343,0.325,0.303,0.701,12.4,20.3,68.8
2016,Oregon St,2016Oregon St,7,1,0,0,0,0,0,0,0,11.65,110.7,99.1,67.1,0.043,72,0.285,0.373,0.681,0.318,0.27,0.695,11.4,20.2,70.6,0.328,0.39,0.305,0.73,13.3,18.5,70.2
2016,St Josephs,2016St Josephs,8,2,1,0,0,0,0,0,1,15.37,114.3,98.9,70.2,0.03,77.6,0.271,0.327,0.713,0.357,0.254,0.758,10,16,69.9,0.31,0.413,0.242,0.746,11.5,19.8,72.5
2016,North Carolina,2016North Carolina,1,6,1,1,1,1,1,0,31,29.82,124.4,94.6,70.5,-0.055,82.3,0.196,0.314,0.738,0.267,0.393,0.735,10.9,17.9,69.6,0.36,0.356,0.265,0.607,13.1,18.1,72.4
2016,Xavier,2016Xavier,2,2,1,0,0,0,0,0,1,22.52,117.1,94.6,71.9,0.047,81.3,0.28,0.362,0.731,0.347,0.33,0.756,12.7,20.2,71,0.315,0.404,0.244,0.67,14.1,23.1,74.5
2016,West Virginia,2016West Virginia,3,1,0,0,0,0,0,0,0,24.45,115.3,90.9,69.5,0.003,79.2,0.229,0.329,0.67,0.306,0.413,0.746,14,23.3,66.6,0.332,0.361,0.254,0.587,18.1,23.1,72.5
2016,Kentucky,2016Kentucky,4,2,1,0,0,0,0,0,1,25.14,121.8,96.6,67.4,-0.046,79.7,0.261,0.37,0.683,0.314,0.364,0.701,11.1,20.4,68.3,0.33,0.298,0.299,0.636,12.1,19.8,70.4
2016,Indiana,2016Indiana,5,3,1,1,0,0,0,0,3,23.05,121.7,98.7,68.2,0,82.3,0.36,0.415,0.723,0.409,0.365,0.737,13.5,18.2,68.9,0.343,0.314,0.263,0.635,13.1,18.8,70.5
2016,Notre Dame,2016Notre Dame,6,4,1,1,1,0,0,0,7,16.6,120.6,104,64.6,0.054,75.7,0.291,0.369,0.735,0.345,0.309,0.707,9.7,15.5,70.6,0.376,0.342,0.293,0.691,9.7,17.3,67.3
2016,Wisconsin,2016Wisconsin,7,3,1,1,0,0,0,0,3,16.55,110.1,93.6,63.3,-0.022,68.9,0.287,0.358,0.707,0.338,0.31,0.735,10.9,16.9,64.6,0.379,0.293,0.265,0.69,12.2,20.4,66.2
2016,USC,2016USC,8,1,0,0,0,0,0,0,0,14.25,113.9,99.7,71,-0.028,80.8,0.292,0.385,0.678,0.324,0.301,0.7,12.2,17.5,74.8,0.323,0.344,0.3,0.699,12.4,19.6,75.6
2016,Virginia,2016Virginia,1,4,1,1,1,0,0,0,7,29.64,120.6,91,61.3,-0.04,70.4,0.256,0.404,0.754,0.281,0.293,0.753,9.4,16.4,59.7,0.349,0.372,0.247,0.707,12,16.8,62.4
2016,Michigan St,2016Michigan St,2,1,0,0,0,0,0,0,0,27.97,123.4,95.5,66.5,-0.012,79.8,0.343,0.434,0.73,0.353,0.361,0.795,11.8,19.1,63.4,0.302,0.325,0.205,0.639,9.5,17.4,69.1
2016,Utah,2016Utah,3,2,1,0,0,0,0,0,1,16.79,115.6,98.8,65.3,0.112,76.5,0.295,0.36,0.717,0.376,0.284,0.74,12,15.6,69,0.368,0.319,0.26,0.716,10.4,19.8,69.8
2016,Iowa St,2016Iowa St,4,3,1,1,0,0,0,0,3,20.95,121.2,100.3,71.2,-0.062,81.8,0.304,0.38,0.706,0.35,0.258,0.709,11.6,15.5,75,0.336,0.357,0.291,0.742,12.4,15.8,73.8
2016,Purdue,2016Purdue,5,1,0,0,0,0,0,0,0,23.85,116.9,93.1,67.9,-0.046,77.7,0.294,0.368,0.742,0.355,0.328,0.8,11.8,17.2,64.6,0.313,0.33,0.2,0.672,9.3,20.3,69.9
2016,Seton Hall,2016Seton Hall,6,1,0,0,0,0,0,0,0,18.27,111.1,92.9,69.7,0.016,74.8,0.245,0.353,0.666,0.296,0.341,0.724,13.8,18.7,67.8,0.316,0.331,0.276,0.659,13.6,21.2,72.7
2016,Dayton,2016Dayton,7,1,0,0,0,0,0,0,0,12.63,106.6,94,67.8,0.082,73.2,0.275,0.346,0.673,0.349,0.264,0.789,13,19.1,65.8,0.349,0.367,0.211,0.736,12.4,19.8,71.1
2016,Texas Tech,2016Texas Tech,8,1,0,0,0,0,0,0,0,13.78,113.2,99.4,66,0.028,72.4,0.238,0.345,0.746,0.304,0.296,0.705,11.9,18.5,69.8,0.352,0.379,0.295,0.704,12.5,21.1,69.2
2016,Hawaii,2016Hawaii,13,2,1,0,0,0,0,0,1,12.16,108.2,96.1,70.6,0.013,77.1,0.285,0.328,0.686,0.396,0.294,0.754,12.9,20.5,66.3,0.313,0.336,0.246,0.706,14.2,22.8,72.9
2016,Stephen F Austin,2016Stephen F Austin,14,2,1,0,0,0,0,0,1,15.62,112.2,96.6,67.3,0.007,79.5,0.3,0.375,0.744,0.364,0.329,0.728,12.5,20.9,64.3,0.332,0.306,0.272,0.671,17.9,20.2,70.5
2016,Middle Tennessee St,2016Middle Tennessee St,15,2,1,0,0,0,0,0,1,4.76,104.6,99.9,67.6,0.088,72.3,0.332,0.389,0.607,0.357,0.268,0.765,11.9,20.4,68.2,0.341,0.338,0.235,0.732,13.5,18.8,70.8
2016,Syracuse,2016Syracuse,10,5,1,1,1,1,0,0,15,18.57,112.7,94.1,65,-0.027,70.2,0.374,0.361,0.683,0.433,0.31,0.665,12,16.6,65.7,0.304,0.403,0.335,0.69,13.4,17.9,67.7
2017,Villanova,2017Villanova,1,2,1,0,0,0,0,0,1,29.88,122.4,92.5,64.1,0.01,77.7,0.341,0.37,0.794,0.441,0.29,0.753,11.2,14.2,62.8,0.313,0.402,0.247,0.71,13.3,18.3,67.2
2017,Duke,2017Duke,2,2,1,0,0,0,0,0,1,24.17,121,96.8,68.3,0.014,80.7,0.306,0.375,0.758,0.378,0.302,0.73,11.3,18.1,69.8,0.295,0.283,0.27,0.698,12,19.9,71.1
2017,Baylor,2017Baylor,3,3,1,1,0,0,0,0,3,24.23,117.1,92.9,63.7,0.023,71.6,0.277,0.353,0.712,0.339,0.384,0.724,13.5,17.7,63,0.314,0.344,0.276,0.616,10.9,18.3,66.5
2017,Florida,2017Florida,4,4,1,1,1,0,0,0,7,27.5,116.9,89.5,69,-0.041,78.3,0.297,0.362,0.726,0.362,0.3,0.733,11.8,18.6,66.6,0.307,0.316,0.267,0.7,15,20.8,72.8
2017,Virginia,2017Virginia,5,2,1,0,0,0,0,0,1,24.29,112.2,88,59.2,-0.03,66.6,0.315,0.393,0.708,0.332,0.264,0.786,9.5,16.3,55.6,0.313,0.396,0.214,0.736,12.9,14.7,62.6
2017,SMU,2017SMU,6,1,0,0,0,0,0,0,0,24.73,119.8,95,63.5,0.003,74.5,0.328,0.406,0.696,0.363,0.368,0.758,10.9,14.4,59.8,0.322,0.453,0.242,0.632,11.7,18.1,65.2
2017,South Carolina,2017South Carolina,7,5,1,1,1,1,0,0,15,20.8,108.9,88.1,68.6,-0.005,71.5,0.279,0.334,0.692,0.337,0.319,0.696,13.4,20.9,64.5,0.296,0.339,0.304,0.681,17.4,21,72.5
2017,Wisconsin,2017Wisconsin,8,3,1,1,0,0,0,0,3,22.99,115.1,92.1,63.4,-0.003,71.9,0.315,0.356,0.644,0.366,0.338,0.774,11,15.7,61.4,0.377,0.334,0.226,0.662,13,18.2,66.9
2017,Gonzaga,2017Gonzaga,1,6,1,1,1,1,1,0,31,32.05,118.4,86.3,70.1,0.02,84.6,0.259,0.382,0.738,0.326,0.28,0.769,11.3,16.4,61.2,0.3,0.318,0.231,0.72,12.6,19.5,72.5
2017,Arizona,2017Arizona,2,3,1,1,0,0,0,0,3,23.31,118.4,95.1,66,0.046,76.3,0.265,0.398,0.758,0.308,0.303,0.761,11.5,17,65.4,0.306,0.366,0.239,0.697,11.9,19.8,68.9
2017,Florida St,2017Florida St,3,2,1,0,0,0,0,0,1,20.06,115.5,95.5,71.3,0.039,82.5,0.25,0.356,0.692,0.313,0.336,0.72,11.8,19.4,71.3,0.344,0.361,0.28,0.664,14.4,19.5,73.9
2017,West Virginia,2017West Virginia,4,3,1,1,0,0,0,0,3,27.17,116.5,89.4,69.9,-0.043,82,0.277,0.361,0.678,0.33,0.369,0.702,12.3,20.4,66.3,0.349,0.363,0.298,0.631,20.4,21.2,74.4
2017,Notre Dame,2017Notre Dame,5,2,1,0,0,0,0,0,1,19.74,118.1,98.4,67,0.024,78,0.362,0.386,0.799,0.408,0.248,0.707,9.5,14.8,69.2,0.337,0.346,0.293,0.752,12.8,16,69.6
2017,Maryland,2017Maryland,6,1,0,0,0,0,0,0,0,14.34,113.1,98.7,67.2,0.061,73.5,0.339,0.367,0.701,0.408,0.278,0.699,13,18.6,68.5,0.34,0.325,0.301,0.722,12.2,19.2,69.9
2017,St Marys,2017St Marys,7,2,1,0,0,0,0,0,1,23.67,118.7,95,60.2,0.03,72,0.367,0.399,0.748,0.416,0.318,0.806,10.5,14.8,56.5,0.303,0.282,0.194,0.682,9.4,15.8,62
2017,Northwestern,2017Northwestern,8,2,1,0,0,0,0,0,1,15.81,111.3,95.5,65.6,0.019,71.1,0.3,0.341,0.751,0.359,0.276,0.715,10.6,19,65.1,0.335,0.343,0.285,0.724,11.9,17.8,68.4
2017,Kansas,2017Kansas,1,4,1,1,1,0,0,0,7,27.45,121.9,94.5,70.2,0.067,82.7,0.316,0.405,0.666,0.355,0.336,0.715,13.1,18.1,72.4,0.357,0.334,0.285,0.664,13.4,19.1,73.6
2017,Louisville,2017Louisville,2,2,1,0,0,0,0,0,1,25.51,117.2,91.7,67.9,-0.023,77.5,0.276,0.359,0.685,0.324,0.356,0.738,11.2,19.4,65.8,0.309,0.356,0.262,0.644,13.8,18.5,70.8
2017,Oregon,2017Oregon,3,5,1,1,1,1,0,0,15,25.02,118.2,93.2,67,0.034,78.7,0.328,0.379,0.706,0.391,0.303,0.733,11.7,16.3,65.4,0.311,0.372,0.267,0.697,13.9,19,70.8
2017,Purdue,2017Purdue,4,3,1,1,0,0,0,0,3,23.12,117,93.9,69.1,0.016,80.1,0.337,0.406,0.764,0.38,0.292,0.775,13.1,15.8,67.2,0.323,0.331,0.225,0.708,12,19.3,72.2
2017,Iowa St,2017Iowa St,5,2,1,0,0,0,0,0,1,23.45,119.7,96.3,68.4,-0.019,80.9,0.37,0.402,0.696,0.395,0.24,0.697,10.2,15.9,72,0.348,0.356,0.303,0.76,14.4,16.6,73.3
2017,Creighton,2017Creighton,6,1,0,0,0,0,0,0,0,18.83,115.3,96.5,71.2,0.004,81.5,0.32,0.401,0.683,0.359,0.217,0.724,12.5,16.6,72.6,0.334,0.369,0.276,0.783,14.2,17.5,74
2017,Michigan,2017Michigan,7,3,1,1,0,0,0,0,3,23.05,122.3,99.2,63.1,-0.025,74.8,0.376,0.381,0.775,0.451,0.232,0.722,9.5,15,65.5,0.378,0.288,0.278,0.768,12.9,17.2,65.5
2017,Miami,2017Miami,8,1,0,0,0,0,0,0,0,15.03,109.9,94.9,63,0.031,69.4,0.277,0.359,0.718,0.327,0.313,0.756,12.7,15.5,63.7,0.331,0.346,0.244,0.687,11.9,16.7,67
2017,North Carolina,2017North Carolina,1,7,1,1,1,1,1,1,63,28.22,120.7,92.5,71.3,0.037,84.3,0.258,0.367,0.707,0.3,0.41,0.767,11.9,17.9,70.9,0.342,0.394,0.233,0.59,13.5,19.2,74
2017,Kentucky,2017Kentucky,2,4,1,1,1,0,0,0,7,27.72,119.1,91.4,72,0.006,85.9,0.246,0.353,0.702,0.316,0.325,0.758,12,19.2,71.6,0.307,0.327,0.242,0.675,14.6,23.4,76.8
2017,UCLA,2017UCLA,3,3,1,1,0,0,0,0,3,23.63,124,100.4,72.6,0.021,90.4,0.329,0.405,0.745,0.376,0.28,0.741,11.5,16.4,75.3,0.362,0.36,0.259,0.72,12.1,17.2,76.2
2017,Butler,2017Butler,4,3,1,1,0,0,0,0,3,20.76,117.7,97,65.9,0.002,76.3,0.301,0.363,0.74,0.375,0.262,0.745,10.2,18.9,68.4,0.334,0.376,0.255,0.738,13.5,19,68.8
2017,Minnesota,2017Minnesota,5,1,0,0,0,0,0,0,0,16,109.7,93.7,69.5,0.022,75.3,0.245,0.345,0.707,0.297,0.274,0.739,11.7,16.8,69.1,0.305,0.335,0.261,0.726,12.8,20.2,74.4
2017,Cincinnati,2017Cincinnati,6,2,1,0,0,0,0,0,1,22.18,114.9,92.8,63.5,0.026,74.5,0.299,0.344,0.683,0.364,0.346,0.739,10.1,15.9,60.8,0.34,0.369,0.261,0.654,13.7,17,67.7
2017,Dayton,2017Dayton,7,1,0,0,0,0,0,0,0,15.57,111.9,96.3,68.4,-0.021,76,0.321,0.387,0.691,0.384,0.229,0.761,11.9,18.8,66.8,0.324,0.394,0.239,0.771,14.5,19.8,71.4
2017,Arkansas,2017Arkansas,8,2,1,0,0,0,0,0,1,16.25,116.1,99.8,69.7,0.086,79.8,0.245,0.364,0.762,0.298,0.303,0.689,11.7,20.6,74,0.332,0.374,0.311,0.697,13.1,18.9,73.3
2018,Virginia,2018Virginia,1,1,0,0,0,0,0,0,0,29.53,115.2,85.6,59.4,0.048,67.5,0.327,0.39,0.758,0.348,0.253,0.762,8.6,14.1,53.4,0.303,0.405,0.238,0.747,12.7,15.1,62.1
2018,Cincinnati,2018Cincinnati,2,2,1,0,0,0,0,0,1,26.6,113.4,86.8,64.5,-0.019,74.5,0.294,0.357,0.687,0.352,0.369,0.747,11.4,15.7,57.1,0.309,0.377,0.253,0.631,14.8,18.4,68.3
2018,Tennessee,2018Tennessee,3,2,1,0,0,0,0,0,1,22.27,114.6,92.4,66,0.019,74.2,0.317,0.384,0.756,0.356,0.317,0.713,12.2,19.6,66.4,0.319,0.363,0.287,0.683,14,19.5,69.7
2018,Arizona,2018Arizona,4,1,0,0,0,0,0,0,0,17.7,118,100.4,67.1,0.036,80.9,0.256,0.377,0.761,0.322,0.323,0.778,12.3,17.4,71.2,0.352,0.352,0.222,0.677,11.6,19.7,71
2018,Kentucky,2018Kentucky,5,3,1,1,0,0,0,0,3,20.44,115.8,95.4,68.8,-0.008,76.7,0.213,0.361,0.697,0.262,0.345,0.71,13,18.9,70.3,0.299,0.422,0.29,0.655,12,20.2,71.5
2018,Miami,2018Miami,6,1,0,0,0,0,0,0,0,15.43,112.9,97.4,67,0.017,74.2,0.317,0.363,0.663,0.365,0.266,0.74,11.3,16.3,68,0.326,0.355,0.26,0.734,13,16.5,70.2
2018,Nevada,2018Nevada,7,3,1,1,0,0,0,0,3,18.39,120.2,101.8,69.4,-0.026,83.1,0.35,0.398,0.747,0.404,0.263,0.724,9.9,17.2,72.9,0.312,0.395,0.276,0.737,13,19.6,72.9
2018,Creighton,2018Creighton,8,1,0,0,0,0,0,0,0,16.91,115.5,98.6,70.8,-0.028,84,0.37,0.376,0.749,0.447,0.201,0.769,11.4,15.3,75.1,0.332,0.374,0.231,0.799,11.6,16.5,74.7
2018,Xavier,2018Xavier,1,2,1,0,0,0,0,0,1,21.51,120.1,98.6,70.5,0.091,84.3,0.278,0.369,0.79,0.36,0.279,0.784,12.4,16.9,74.5,0.334,0.412,0.216,0.721,11.4,20.8,74.1
2018,North Carolina,2018North Carolina,2,2,1,0,0,0,0,0,1,23.59,120.3,96.7,71.2,-0.011,82,0.303,0.364,0.741,0.349,0.366,0.765,12.1,15.7,73.1,0.383,0.409,0.235,0.634,11.6,17.9,73.5
2018,Michigan,2018Michigan,3,6,1,1,1,1,1,0,31,24.2,114.7,90.5,64.9,0.052,73.6,0.365,0.363,0.657,0.432,0.248,0.784,9.2,15.7,63.5,0.342,0.302,0.216,0.752,12.9,17.7,67.4
2018,Gonzaga,2018Gonzaga,4,3,1,1,0,0,0,0,3,23.03,118.1,95.1,69.4,0.009,84.5,0.323,0.374,0.722,0.396,0.315,0.798,11.3,17,67.1,0.355,0.357,0.202,0.685,12.3,18,72.1
2018,Ohio St,2018Ohio St,5,2,1,0,0,0,0,0,1,21.16,116,94.9,67,0.02,75.8,0.267,0.353,0.726,0.332,0.292,0.775,11.8,17.4,66.7,0.346,0.396,0.225,0.708,12.3,17.5,69.6
2018,Houston,2018Houston,6,2,1,0,0,0,0,0,1,20.24,114.6,94.4,68.4,-0.015,77.4,0.335,0.387,0.717,0.377,0.341,0.766,12.2,21,64.9,0.328,0.377,0.234,0.659,13.3,18.4,70
2018,Texas A&M,2018Texas A&M,7,3,1,1,0,0,0,0,3,16.96,111.3,94.4,69.5,0.014,75,0.264,0.327,0.667,0.332,0.33,0.739,13.6,16.8,69.8,0.324,0.376,0.261,0.67,11.3,17.4,72.3
2018,Missouri,2018Missouri,8,1,0,0,0,0,0,0,0,14.83,111.9,97,65.7,-0.025,73.5,0.39,0.392,0.746,0.455,0.291,0.746,14.1,17.9,68.3,0.323,0.363,0.254,0.709,10.9,19.3,69.5
2018,Villanova,2018Villanova,1,7,1,1,1,1,1,1,63,33.76,127.8,94,68.7,-0.018,87.1,0.393,0.398,0.771,0.466,0.275,0.772,10.4,15.9,70.9,0.328,0.355,0.228,0.725,13.1,17.2,72.7
2018,Purdue,2018Purdue,2,3,1,1,0,0,0,0,3,26.27,122.7,96.4,67.2,0.006,81.1,0.354,0.42,0.743,0.402,0.259,0.743,10.7,15.5,65.6,0.337,0.344,0.257,0.741,12.1,18.6,70
2018,Texas Tech,2018Texas Tech,3,4,1,1,1,0,0,0,7,22.59,113.3,90.8,66.7,-0.007,75.2,0.28,0.366,0.701,0.341,0.322,0.747,12.5,18.2,64.7,0.328,0.389,0.253,0.678,15.1,20.8,70.5
2018,Wichita St,2018Wichita St,4,1,0,0,0,0,0,0,0,19.03,121,101.9,68.6,-0.026,83,0.33,0.385,0.738,0.39,0.334,0.802,11.6,17.6,71.3,0.363,0.404,0.198,0.666,11.6,20.1,72.3
2018,West Virginia,2018West Virginia,5,3,1,1,0,0,0,0,3,22.44,119.4,96.9,69.2,-0.014,79.6,0.331,0.353,0.766,0.389,0.346,0.714,11.3,21.3,69,0.374,0.38,0.286,0.654,16.5,18.7,72.2
2018,Florida,2018Florida,6,2,1,0,0,0,0,0,1,18.96,114.5,95.5,67.1,-0.059,76.1,0.36,0.375,0.719,0.402,0.273,0.724,9.8,17.3,69.4,0.357,0.336,0.276,0.727,13.8,17.9,70.8
2018,Arkansas,2018Arkansas,7,1,0,0,0,0,0,0,0,14.69,116.3,101.7,69.7,0.059,81.1,0.288,0.4,0.678,0.321,0.275,0.704,11,20.2,75.5,0.355,0.415,0.296,0.725,14,19.4,73.6
2018,Virginia Tech,2018Virginia Tech,8,1,0,0,0,0,0,0,0,16.03,115.3,99.3,68.7,-0.018,79.7,0.329,0.385,0.71,0.401,0.219,0.721,11.9,15.7,71.8,0.345,0.43,0.279,0.781,13,17.3,71.8
2018,Kansas,2018Kansas,1,5,1,1,1,1,0,0,15,23.49,120.9,97.4,68.8,0.076,81.5,0.374,0.403,0.701,0.416,0.278,0.708,11.7,15.3,70.9,0.327,0.384,0.292,0.722,13,16.8,71.7
2018,Duke,2018Duke,2,4,1,1,1,0,0,0,7,28.86,122.4,93.6,69.7,-0.034,84.7,0.294,0.378,0.708,0.355,0.379,0.741,12.6,15.6,69.6,0.321,0.367,0.259,0.621,12,18.3,73.1
2018,Michigan St,2018Michigan St,3,2,1,0,0,0,0,0,1,25.41,119.2,93.8,67,0.038,81,0.311,0.413,0.751,0.358,0.35,0.766,13.2,18.1,64.8,0.333,0.358,0.234,0.65,10,19.8,70.2
2018,Auburn,2018Auburn,4,2,1,0,0,0,0,0,1,18.69,115.4,96.7,72.6,0.034,83.4,0.351,0.366,0.786,0.431,0.319,0.737,12.3,19.8,73.3,0.353,0.395,0.263,0.681,15.3,20.6,74.9
2018,Clemson,2018Clemson,5,3,1,1,0,0,0,0,3,21.65,114.2,92.6,66.1,-0.009,73.3,0.34,0.366,0.757,0.406,0.258,0.76,12.1,16,65.8,0.355,0.37,0.24,0.742,12,17.6,69.1
2018,TCU,2018TCU,6,1,0,0,0,0,0,0,0,18.47,119.7,101.2,68.6,-0.067,83,0.306,0.4,0.708,0.352,0.326,0.763,12.7,16.8,75.9,0.379,0.359,0.237,0.674,12.6,18.6,73.1
2018,Rhode Island,2018Rhode Island,7,2,1,0,0,0,0,0,1,13.93,111.1,97.2,68.4,0.063,76.2,0.268,0.35,0.707,0.318,0.298,0.746,10.7,19,67.9,0.331,0.304,0.254,0.702,15.9,17.4,70.8
2018,Seton Hall,2018Seton Hall,8,2,1,0,0,0,0,0,1,18.04,116.9,98.8,69.5,-0.028,79,0.277,0.364,0.693,0.328,0.323,0.741,12.8,17.7,73.3,0.334,0.374,0.259,0.677,12.8,19.3,73.1
2018,UMBC,2018UMBC,16,2,1,0,0,0,0,0,1,0.5,103.1,102.6,68.4,0.125,72.5,0.407,0.382,0.65,0.441,0.232,0.719,11.7,16.5,71,0.359,0.409,0.281,0.768,14.3,18.8,70.6
2018,Buffalo,2018Buffalo,13,2,1,0,0,0,0,0,1,11.53,114.7,103.2,72.7,0.006,84.7,0.341,0.372,0.696,0.4,0.302,0.738,12.4,21.2,76.5,0.333,0.341,0.262,0.698,13.6,18.5,76.5
2018,Marshall,2018Marshall,13,2,1,0,0,0,0,0,1,6.53,109.4,102.9,74.7,0.06,83.6,0.361,0.355,0.766,0.457,0.201,0.705,13.2,17.4,79.1,0.349,0.302,0.295,0.799,14,18.6,78.5
2018,Kansas St,2018Kansas St,9,4,1,1,1,0,0,0,7,14.77,110.1,95.3,65.6,0.071,72.4,0.288,0.344,0.742,0.368,0.243,0.698,11.5,18.4,67.9,0.332,0.397,0.302,0.757,14.3,18.2,68.2
2018,Florida St,2018Florida St,9,4,1,1,1,0,0,0,7,17.77,114.3,96.5,71.2,-0.029,81.8,0.293,0.351,0.685,0.369,0.319,0.721,13,18.3,74.5,0.364,0.376,0.279,0.681,14.1,18.8,75.2
2018,Loyola Chicago,2018Loyola Chicago,11,5,1,1,1,1,0,0,15,16.39,111.4,95,65.5,0.077,71.7,0.307,0.4,0.725,0.357,0.199,0.755,12.4,14,62,0.326,0.364,0.245,0.801,13.2,16.8,66.9
2019,Duke,2019Duke,1,4,1,1,1,0,0,0,7,30.62,120,89.3,72.1,0.018,83.5,0.261,0.302,0.69,0.376,0.352,0.729,13.1,15.9,67.6,0.293,0.347,0.271,0.648,14.6,17.6,75.6
2019,Michigan St,2019Michigan St,2,5,1,1,1,1,0,0,15,30.81,121,90.2,66.9,0.001,78.8,0.316,0.384,0.75,0.378,0.327,0.768,12.9,16.9,65.5,0.317,0.371,0.232,0.673,10.3,18.3,70.7
2019,LSU,2019LSU,3,3,1,1,0,0,0,0,3,20.22,117.7,97.5,70,0.063,81.4,0.252,0.323,0.754,0.343,0.368,0.723,13.2,18.7,73,0.341,0.391,0.277,0.632,15,19.7,73.9
2019,Virginia Tech,2019Virginia Tech,4,3,1,1,0,0,0,0,3,24.07,118.1,94,63.7,-0.005,74,0.389,0.394,0.758,0.45,0.276,0.74,11.3,15.3,62.1,0.332,0.501,0.26,0.724,14.1,16.3,66.1
